history_id,create_time,tool_id,job_memory_gb,cpu_count,total_runtime_sec
20,2021-08-15 06:42:10.4714,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.2+galaxy0,50.0000000000000000,15.0000000,750.00000000000000
20,2021-08-15 06:42:10.533504,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.17.4,50.0000000000000000,15.0000000,3270.00000000000000
20,2021-08-15 06:42:10.634925,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy7,50.0000000000000000,15.0000000,765.00000000000000
20,2021-08-15 06:42:10.583748,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.17.1,50.0000000000000000,15.0000000,870.00000000000000
20,2021-08-15 06:42:10.683897,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.1,50.0000000000000000,15.0000000,240.00000000000000
